catalogue_id,Length,Width,Height,Weight_Limit
35213,285,135,75,375
35214,285,135,75,425
35215,285,135,75,475
35216,285,135,75,525
35217,285,135,75,575
35218,285,135,75,625
35219,285,135,75,675
35220,285,135,75,725
35221,285,135,75,775
35222,285,135,75,825
35223,285,135,75,875
35224,285,135,75,925
35225,285,135,75,975
35226,285,135,85,75
35227,285,135,85,125
35228,285,135,85,175
35229,285,135,85,225
35230,285,135,85,275
35231,285,135,85,325
35232,285,135,85,375
35233,285,135,85,425
35234,285,135,85,475
35235,285,135,85,525
35236,285,135,85,575
35237,285,135,85,625
35238,285,135,85,675
35239,285,135,85,725
35240,285,135,85,775
35241,285,135,85,825
35242,285,135,85,875
35243,285,135,85,925
35244,285,135,85,975
35245,285,135,95,75
35246,285,135,95,125
35247,285,135,95,175
35248,285,135,95,225
35249,285,135,95,275
35250,285,135,95,325
35251,285,135,95,375
35252,285,135,95,425
35253,285,135,95,475
35254,285,135,95,525
35255,285,135,95,575
35256,285,135,95,625
35257,285,135,95,675
35258,285,135,95,725
35259,285,135,95,775
35260,285,135,95,825
35261,285,135,95,875
35262,285,135,95,925
35263,285,135,95,975
35264,285,135,105,75
35265,285,135,105,125
35266,285,135,105,175
35267,285,135,105,225
35268,285,135,105,275
35269,285,135,105,325
35270,285,135,105,375
35271,285,135,105,425
35272,285,135,105,475
35273,285,135,105,525
35274,285,135,105,575
35275,285,135,105,625
35276,285,135,105,675
35277,285,135,105,725
35278,285,135,105,775
35279,285,135,105,825
35280,285,135,105,875
35281,285,135,105,925
35282,285,135,105,975
35283,285,135,115,75
35284,285,135,115,125
35285,285,135,115,175
35286,285,135,115,225
35287,285,135,115,275
35288,285,135,115,325
35289,285,135,115,375
35290,285,135,115,425
35291,285,135,115,475
35292,285,135,115,525
35293,285,135,115,575
35294,285,135,115,625
35295,285,135,115,675
35296,285,135,115,725
35297,285,135,115,775
35298,285,135,115,825
35299,285,135,115,875
35300,285,135,115,925
35301,285,135,115,975
35302,285,135,125,75
35303,285,135,125,125
35304,285,135,125,175
35305,285,135,125,225
35306,285,135,125,275
35307,285,135,125,325
35308,285,135,125,375
35309,285,135,125,425
35310,285,135,125,475
35311,285,135,125,525
35312,285,135,125,575
35313,285,135,125,625
35314,285,135,125,675
35315,285,135,125,725
35316,285,135,125,775
35317,285,135,125,825
35318,285,135,125,875
35319,285,135,125,925
35320,285,135,125,975
35321,285,135,135,75
35322,285,135,135,125
35323,285,135,135,175
35324,285,135,135,225
35325,285,135,135,275
35326,285,135,135,325
35327,285,135,135,375
35328,285,135,135,425
35329,285,135,135,475
35330,285,135,135,525
35331,285,135,135,575
35332,285,135,135,625
35333,285,135,135,675
35334,285,135,135,725
35335,285,135,135,775
35336,285,135,135,825
35337,285,135,135,875
35338,285,135,135,925
35339,285,135,135,975
35340,285,145,65,75
35341,285,145,65,125
35342,285,145,65,175
35343,285,145,65,225
35344,285,145,65,275
35345,285,145,65,325
35346,285,145,65,375
35347,285,145,65,425
35348,285,145,65,475
35349,285,145,65,525
35350,285,145,65,575
35351,285,145,65,625
35352,285,145,65,675
35353,285,145,65,725
35354,285,145,65,775
35355,285,145,65,825
35356,285,145,65,875
35357,285,145,65,925
35358,285,145,65,975
35359,285,145,75,75
35360,285,145,75,125
35361,285,145,75,175
35362,285,145,75,225
35363,285,145,75,275
35364,285,145,75,325
35365,285,145,75,375
35366,285,145,75,425
35367,285,145,75,475
35368,285,145,75,525
35369,285,145,75,575
35370,285,145,75,625
35371,285,145,75,675
35372,285,145,75,725
35373,285,145,75,775
35374,285,145,75,825
35375,285,145,75,875
35376,285,145,75,925
35377,285,145,75,975
35378,285,145,85,75
35379,285,145,85,125
35380,285,145,85,175
35381,285,145,85,225
35382,285,145,85,275
35383,285,145,85,325
35384,285,145,85,375
35385,285,145,85,425
35386,285,145,85,475
35387,285,145,85,525
35388,285,145,85,575
35389,285,145,85,625
35390,285,145,85,675
35391,285,145,85,725
35392,285,145,85,775
35393,285,145,85,825
35394,285,145,85,875
35395,285,145,85,925
35396,285,145,85,975
35397,285,145,95,75
35398,285,145,95,125
35399,285,145,95,175
35400,285,145,95,225
35401,285,145,95,275
35402,285,145,95,325
35403,285,145,95,375
35404,285,145,95,425
35405,285,145,95,475
35406,285,145,95,525
35407,285,145,95,575
35408,285,145,95,625
35409,285,145,95,675
35410,285,145,95,725
35411,285,145,95,775
35412,285,145,95,825
35413,285,145,95,875
35414,285,145,95,925
35415,285,145,95,975
35416,285,145,105,75
35417,285,145,105,125
35418,285,145,105,175
35419,285,145,105,225
35420,285,145,105,275
35421,285,145,105,325
35422,285,145,105,375
35423,285,145,105,425
35424,285,145,105,475
35425,285,145,105,525
35426,285,145,105,575
35427,285,145,105,625
35428,285,145,105,675
35429,285,145,105,725
35430,285,145,105,775
35431,285,145,105,825
35432,285,145,105,875
35433,285,145,105,925
35434,285,145,105,975
35435,285,145,115,75
35436,285,145,115,125
35437,285,145,115,175
35438,285,145,115,225
35439,285,145,115,275
35440,285,145,115,325
35441,285,145,115,375
35442,285,145,115,425
35443,285,145,115,475
35444,285,145,115,525
35445,285,145,115,575
35446,285,145,115,625
35447,285,145,115,675
35448,285,145,115,725
35449,285,145,115,775
35450,285,145,115,825
35451,285,145,115,875
35452,285,145,115,925
35453,285,145,115,975
35454,285,145,125,75
35455,285,145,125,125
35456,285,145,125,175
35457,285,145,125,225
35458,285,145,125,275
35459,285,145,125,325
35460,285,145,125,375
35461,285,145,125,425
35462,285,145,125,475
35463,285,145,125,525
35464,285,145,125,575
35465,285,145,125,625
35466,285,145,125,675
35467,285,145,125,725
35468,285,145,125,775
35469,285,145,125,825
35470,285,145,125,875
35471,285,145,125,925
35472,285,145,125,975
35473,285,145,135,75
35474,285,145,135,125
35475,285,145,135,175
35476,285,145,135,225
35477,285,145,135,275
35478,285,145,135,325
35479,285,145,135,375
35480,285,145,135,425
35481,285,145,135,475
35482,285,145,135,525
35483,285,145,135,575
35484,285,145,135,625
35485,285,145,135,675
35486,285,145,135,725
35487,285,145,135,775
35488,285,145,135,825
35489,285,145,135,875
35490,285,145,135,925
35491,285,145,135,975
35492,285,145,145,75
35493,285,145,145,125
35494,285,145,145,175
35495,285,145,145,225
35496,285,145,145,275
35497,285,145,145,325
35498,285,145,145,375
35499,285,145,145,425
35500,285,145,145,475
35501,285,145,145,525
35502,285,145,145,575
35503,285,145,145,625
35504,285,145,145,675
35505,285,145,145,725
35506,285,145,145,775
35507,285,145,145,825
35508,285,145,145,875
35509,285,145,145,925
35510,285,145,145,975
35511,285,155,65,75
35512,285,155,65,125
35513,285,155,65,175
35514,285,155,65,225
35515,285,155,65,275
35516,285,155,65,325
35517,285,155,65,375
35518,285,155,65,425
35519,285,155,65,475
35520,285,155,65,525
35521,285,155,65,575
35522,285,155,65,625
35523,285,155,65,675
35524,285,155,65,725
35525,285,155,65,775
35526,285,155,65,825
35527,285,155,65,875
35528,285,155,65,925
35529,285,155,65,975
35530,285,155,75,75
35531,285,155,75,125
35532,285,155,75,175
35533,285,155,75,225
35534,285,155,75,275
35535,285,155,75,325
35536,285,155,75,375
35537,285,155,75,425
35538,285,155,75,475
35539,285,155,75,525
35540,285,155,75,575
35541,285,155,75,625
35542,285,155,75,675
35543,285,155,75,725
35544,285,155,75,775
35545,285,155,75,825
35546,285,155,75,875
35547,285,155,75,925
35548,285,155,75,975
35549,285,155,85,75
35550,285,155,85,125
35551,285,155,85,175
35552,285,155,85,225
35553,285,155,85,275
35554,285,155,85,325
35555,285,155,85,375
35556,285,155,85,425
35557,285,155,85,475
35558,285,155,85,525
35559,285,155,85,575
35560,285,155,85,625
35561,285,155,85,675
35562,285,155,85,725
35563,285,155,85,775
35564,285,155,85,825
35565,285,155,85,875
35566,285,155,85,925
35567,285,155,85,975
35568,285,155,95,75
35569,285,155,95,125
35570,285,155,95,175
35571,285,155,95,225
35572,285,155,95,275
35573,285,155,95,325
35574,285,155,95,375
35575,285,155,95,425
35576,285,155,95,475
35577,285,155,95,525
35578,285,155,95,575
35579,285,155,95,625
35580,285,155,95,675
35581,285,155,95,725
35582,285,155,95,775
35583,285,155,95,825
35584,285,155,95,875
35585,285,155,95,925
35586,285,155,95,975
35587,285,155,105,75
35588,285,155,105,125
35589,285,155,105,175
35590,285,155,105,225
35591,285,155,105,275
35592,285,155,105,325
35593,285,155,105,375
35594,285,155,105,425
35595,285,155,105,475
35596,285,155,105,525
35597,285,155,105,575
35598,285,155,105,625
35599,285,155,105,675
35600,285,155,105,725
35601,285,155,105,775
35602,285,155,105,825
35603,285,155,105,875
35604,285,155,105,925
35605,285,155,105,975
35606,285,155,115,75
35607,285,155,115,125
35608,285,155,115,175
35609,285,155,115,225
35610,285,155,115,275
35611,285,155,115,325
35612,285,155,115,375
35613,285,155,115,425
35614,285,155,115,475
35615,285,155,115,525
35616,285,155,115,575
35617,285,155,115,625
35618,285,155,115,675
35619,285,155,115,725
35620,285,155,115,775
35621,285,155,115,825
35622,285,155,115,875
35623,285,155,115,925
35624,285,155,115,975
35625,285,155,125,75
35626,285,155,125,125
35627,285,155,125,175
35628,285,155,125,225
35629,285,155,125,275
35630,285,155,125,325
35631,285,155,125,375
35632,285,155,125,425
35633,285,155,125,475
35634,285,155,125,525
35635,285,155,125,575
35636,285,155,125,625
35637,285,155,125,675
35638,285,155,125,725
35639,285,155,125,775
35640,285,155,125,825
35641,285,155,125,875
35642,285,155,125,925
35643,285,155,125,975
35644,285,155,135,75
35645,285,155,135,125
35646,285,155,135,175
35647,285,155,135,225
35648,285,155,135,275
35649,285,155,135,325
35650,285,155,135,375
35651,285,155,135,425
35652,285,155,135,475
35653,285,155,135,525
35654,285,155,135,575
35655,285,155,135,625
35656,285,155,135,675
35657,285,155,135,725
35658,285,155,135,775
35659,285,155,135,825
35660,285,155,135,875
35661,285,155,135,925
35662,285,155,135,975
35663,285,155,145,75
35664,285,155,145,125
35665,285,155,145,175
35666,285,155,145,225
35667,285,155,145,275
35668,285,155,145,325
35669,285,155,145,375
35670,285,155,145,425
35671,285,155,145,475
35672,285,155,145,525
35673,285,155,145,575
35674,285,155,145,625
35675,285,155,145,675
35676,285,155,145,725
35677,285,155,145,775
35678,285,155,145,825
35679,285,155,145,875
35680,285,155,145,925
35681,285,155,145,975
35682,285,155,155,75
35683,285,155,155,125
35684,285,155,155,175
35685,285,155,155,225
35686,285,155,155,275
35687,285,155,155,325
35688,285,155,155,375
35689,285,155,155,425
35690,285,155,155,475
35691,285,155,155,525
35692,285,155,155,575
35693,285,155,155,625
35694,285,155,155,675
35695,285,155,155,725
35696,285,155,155,775
35697,285,155,155,825
35698,285,155,155,875
35699,285,155,155,925
35700,285,155,155,975
35701,285,165,65,75
35702,285,165,65,125
35703,285,165,65,175
35704,285,165,65,225
35705,285,165,65,275
35706,285,165,65,325
35707,285,165,65,375
35708,285,165,65,425
35709,285,165,65,475
35710,285,165,65,525
35711,285,165,65,575
35712,285,165,65,625
35713,285,165,65,675
35714,285,165,65,725
35715,285,165,65,775
35716,285,165,65,825
35717,285,165,65,875
35718,285,165,65,925
35719,285,165,65,975
35720,285,165,75,75
35721,285,165,75,125
35722,285,165,75,175
35723,285,165,75,225
35724,285,165,75,275
35725,285,165,75,325
35726,285,165,75,375
35727,285,165,75,425
35728,285,165,75,475
35729,285,165,75,525
35730,285,165,75,575
35731,285,165,75,625
35732,285,165,75,675
35733,285,165,75,725
35734,285,165,75,775
35735,285,165,75,825
35736,285,165,75,875
35737,285,165,75,925
35738,285,165,75,975
35739,285,165,85,75
35740,285,165,85,125
35741,285,165,85,175
35742,285,165,85,225
35743,285,165,85,275
35744,285,165,85,325
35745,285,165,85,375
35746,285,165,85,425
35747,285,165,85,475
35748,285,165,85,525
35749,285,165,85,575
35750,285,165,85,625
35751,285,165,85,675
35752,285,165,85,725
35753,285,165,85,775
35754,285,165,85,825
35755,285,165,85,875
35756,285,165,85,925
35757,285,165,85,975
35758,285,165,95,75
35759,285,165,95,125
35760,285,165,95,175
35761,285,165,95,225
35762,285,165,95,275
35763,285,165,95,325
35764,285,165,95,375
35765,285,165,95,425
35766,285,165,95,475
35767,285,165,95,525
35768,285,165,95,575
35769,285,165,95,625
35770,285,165,95,675
35771,285,165,95,725
35772,285,165,95,775
35773,285,165,95,825
35774,285,165,95,875
35775,285,165,95,925
35776,285,165,95,975
35777,285,165,105,75
35778,285,165,105,125
35779,285,165,105,175
35780,285,165,105,225
35781,285,165,105,275
35782,285,165,105,325
35783,285,165,105,375
35784,285,165,105,425
35785,285,165,105,475
35786,285,165,105,525
35787,285,165,105,575
35788,285,165,105,625
35789,285,165,105,675
35790,285,165,105,725
35791,285,165,105,775
35792,285,165,105,825
35793,285,165,105,875
35794,285,165,105,925
35795,285,165,105,975
35796,285,165,115,75
35797,285,165,115,125
35798,285,165,115,175
35799,285,165,115,225
35800,285,165,115,275
35801,285,165,115,325
35802,285,165,115,375
35803,285,165,115,425
35804,285,165,115,475
35805,285,165,115,525
35806,285,165,115,575
35807,285,165,115,625
35808,285,165,115,675
35809,285,165,115,725
35810,285,165,115,775
35811,285,165,115,825
35812,285,165,115,875
35813,285,165,115,925
35814,285,165,115,975
35815,285,165,125,75
35816,285,165,125,125
35817,285,165,125,175
35818,285,165,125,225
35819,285,165,125,275
35820,285,165,125,325
35821,285,165,125,375
35822,285,165,125,425
35823,285,165,125,475
35824,285,165,125,525
35825,285,165,125,575
35826,285,165,125,625
35827,285,165,125,675
35828,285,165,125,725
35829,285,165,125,775
35830,285,165,125,825
35831,285,165,125,875
35832,285,165,125,925
35833,285,165,125,975
35834,285,165,135,75
35835,285,165,135,125
35836,285,165,135,175
35837,285,165,135,225
35838,285,165,135,275
35839,285,165,135,325
35840,285,165,135,375
35841,285,165,135,425
35842,285,165,135,475
35843,285,165,135,525
35844,285,165,135,575
35845,285,165,135,625
35846,285,165,135,675
35847,285,165,135,725
35848,285,165,135,775
35849,285,165,135,825
35850,285,165,135,875
35851,285,165,135,925
35852,285,165,135,975
35853,285,165,145,75
35854,285,165,145,125
35855,285,165,145,175
35856,285,165,145,225
35857,285,165,145,275
35858,285,165,145,325
35859,285,165,145,375
35860,285,165,145,425
35861,285,165,145,475
35862,285,165,145,525
35863,285,165,145,575
35864,285,165,145,625
35865,285,165,145,675
35866,285,165,145,725
35867,285,165,145,775
35868,285,165,145,825
35869,285,165,145,875
35870,285,165,145,925
35871,285,165,145,975
35872,285,165,155,75
35873,285,165,155,125
35874,285,165,155,175
35875,285,165,155,225
35876,285,165,155,275
35877,285,165,155,325
35878,285,165,155,375
35879,285,165,155,425
35880,285,165,155,475
35881,285,165,155,525
35882,285,165,155,575
35883,285,165,155,625
35884,285,165,155,675
35885,285,165,155,725
35886,285,165,155,775
35887,285,165,155,825
35888,285,165,155,875
35889,285,165,155,925
35890,285,165,155,975
35891,285,165,165,75
35892,285,165,165,125
35893,285,165,165,175
35894,285,165,165,225
35895,285,165,165,275
35896,285,165,165,325
35897,285,165,165,375
35898,285,165,165,425
35899,285,165,165,475
35900,285,165,165,525
35901,285,165,165,575
35902,285,165,165,625
35903,285,165,165,675
35904,285,165,165,725
35905,285,165,165,775
35906,285,165,165,825
35907,285,165,165,875
35908,285,165,165,925
35909,285,165,165,975
35910,285,175,65,75
35911,285,175,65,125
35912,285,175,65,175
35913,285,175,65,225
35914,285,175,65,275
35915,285,175,65,325
35916,285,175,65,375
35917,285,175,65,425
35918,285,175,65,475
35919,285,175,65,525
35920,285,175,65,575
35921,285,175,65,625
35922,285,175,65,675
35923,285,175,65,725
35924,285,175,65,775
35925,285,175,65,825
35926,285,175,65,875
35927,285,175,65,925
35928,285,175,65,975
35929,285,175,75,75
35930,285,175,75,125
35931,285,175,75,175
35932,285,175,75,225
35933,285,175,75,275
35934,285,175,75,325
35935,285,175,75,375
35936,285,175,75,425
35937,285,175,75,475
35938,285,175,75,525
35939,285,175,75,575
35940,285,175,75,625
35941,285,175,75,675
35942,285,175,75,725
35943,285,175,75,775
35944,285,175,75,825
35945,285,175,75,875
35946,285,175,75,925
35947,285,175,75,975
35948,285,175,85,75
35949,285,175,85,125
35950,285,175,85,175
35951,285,175,85,225
35952,285,175,85,275
35953,285,175,85,325
35954,285,175,85,375
35955,285,175,85,425
35956,285,175,85,475
35957,285,175,85,525
35958,285,175,85,575
35959,285,175,85,625
35960,285,175,85,675
35961,285,175,85,725
35962,285,175,85,775
35963,285,175,85,825
35964,285,175,85,875
35965,285,175,85,925
35966,285,175,85,975
35967,285,175,95,75
35968,285,175,95,125
35969,285,175,95,175
35970,285,175,95,225
35971,285,175,95,275
35972,285,175,95,325
35973,285,175,95,375
35974,285,175,95,425
35975,285,175,95,475
35976,285,175,95,525
35977,285,175,95,575
35978,285,175,95,625
35979,285,175,95,675
35980,285,175,95,725
35981,285,175,95,775
35982,285,175,95,825
35983,285,175,95,875
35984,285,175,95,925
35985,285,175,95,975
35986,285,175,105,75
35987,285,175,105,125
35988,285,175,105,175
35989,285,175,105,225
35990,285,175,105,275
35991,285,175,105,325
35992,285,175,105,375
35993,285,175,105,425
35994,285,175,105,475
35995,285,175,105,525
35996,285,175,105,575
35997,285,175,105,625
35998,285,175,105,675
35999,285,175,105,725
36000,285,175,105,775
36001,285,175,105,825
36002,285,175,105,875
36003,285,175,105,925
36004,285,175,105,975
36005,285,175,115,75
36006,285,175,115,125
36007,285,175,115,175
36008,285,175,115,225
36009,285,175,115,275
36010,285,175,115,325
36011,285,175,115,375
36012,285,175,115,425
36013,285,175,115,475
36014,285,175,115,525
36015,285,175,115,575
36016,285,175,115,625
36017,285,175,115,675
36018,285,175,115,725
36019,285,175,115,775
36020,285,175,115,825
36021,285,175,115,875
36022,285,175,115,925
36023,285,175,115,975
36024,285,175,125,75
36025,285,175,125,125
36026,285,175,125,175
36027,285,175,125,225
36028,285,175,125,275
36029,285,175,125,325
36030,285,175,125,375
36031,285,175,125,425
36032,285,175,125,475
36033,285,175,125,525
36034,285,175,125,575
36035,285,175,125,625
36036,285,175,125,675
36037,285,175,125,725
36038,285,175,125,775
36039,285,175,125,825
36040,285,175,125,875
36041,285,175,125,925
36042,285,175,125,975
36043,285,175,135,75
36044,285,175,135,125
36045,285,175,135,175
36046,285,175,135,225
36047,285,175,135,275
36048,285,175,135,325
36049,285,175,135,375
36050,285,175,135,425
36051,285,175,135,475
36052,285,175,135,525
36053,285,175,135,575
36054,285,175,135,625
36055,285,175,135,675
36056,285,175,135,725
36057,285,175,135,775
36058,285,175,135,825
36059,285,175,135,875
36060,285,175,135,925
36061,285,175,135,975
36062,285,175,145,75
36063,285,175,145,125
36064,285,175,145,175
36065,285,175,145,225
36066,285,175,145,275
36067,285,175,145,325
36068,285,175,145,375
36069,285,175,145,425
36070,285,175,145,475
36071,285,175,145,525
36072,285,175,145,575
36073,285,175,145,625
36074,285,175,145,675
36075,285,175,145,725
36076,285,175,145,775
36077,285,175,145,825
36078,285,175,145,875
36079,285,175,145,925
36080,285,175,145,975
36081,285,175,155,75
36082,285,175,155,125
36083,285,175,155,175
36084,285,175,155,225
36085,285,175,155,275
36086,285,175,155,325
36087,285,175,155,375
36088,285,175,155,425
36089,285,175,155,475
36090,285,175,155,525
36091,285,175,155,575
36092,285,175,155,625
36093,285,175,155,675
36094,285,175,155,725
36095,285,175,155,775
36096,285,175,155,825
36097,285,175,155,875
36098,285,175,155,925
36099,285,175,155,975
36100,285,175,165,75
36101,285,175,165,125
36102,285,175,165,175
36103,285,175,165,225
36104,285,175,165,275
36105,285,175,165,325
36106,285,175,165,375
36107,285,175,165,425
36108,285,175,165,475
36109,285,175,165,525
36110,285,175,165,575
36111,285,175,165,625
36112,285,175,165,675
36113,285,175,165,725
36114,285,175,165,775
36115,285,175,165,825
36116,285,175,165,875
36117,285,175,165,925
36118,285,175,165,975
36119,285,175,175,75
36120,285,175,175,125
36121,285,175,175,175
36122,285,175,175,225
36123,285,175,175,275
36124,285,175,175,325
36125,285,175,175,375
36126,285,175,175,425
36127,285,175,175,475
36128,285,175,175,525
36129,285,175,175,575
36130,285,175,175,625
36131,285,175,175,675
36132,285,175,175,725
36133,285,175,175,775
36134,285,175,175,825
36135,285,175,175,875
36136,285,175,175,925
36137,285,175,175,975
36138,285,185,65,75
36139,285,185,65,125
36140,285,185,65,175
36141,285,185,65,225
36142,285,185,65,275
36143,285,185,65,325
36144,285,185,65,375
36145,285,185,65,425
36146,285,185,65,475
36147,285,185,65,525
36148,285,185,65,575
36149,285,185,65,625
36150,285,185,65,675
36151,285,185,65,725
36152,285,185,65,775
36153,285,185,65,825
36154,285,185,65,875
36155,285,185,65,925
36156,285,185,65,975
36157,285,185,75,75
36158,285,185,75,125
36159,285,185,75,175
36160,285,185,75,225
36161,285,185,75,275
36162,285,185,75,325
36163,285,185,75,375
36164,285,185,75,425
36165,285,185,75,475
36166,285,185,75,525
36167,285,185,75,575
36168,285,185,75,625
36169,285,185,75,675
36170,285,185,75,725
36171,285,185,75,775
36172,285,185,75,825
36173,285,185,75,875
36174,285,185,75,925
36175,285,185,75,975
36176,285,185,85,75
36177,285,185,85,125
36178,285,185,85,175
36179,285,185,85,225
36180,285,185,85,275
36181,285,185,85,325
36182,285,185,85,375
36183,285,185,85,425
36184,285,185,85,475
36185,285,185,85,525
36186,285,185,85,575
36187,285,185,85,625
36188,285,185,85,675
36189,285,185,85,725
36190,285,185,85,775
36191,285,185,85,825
36192,285,185,85,875
36193,285,185,85,925
36194,285,185,85,975
36195,285,185,95,75
36196,285,185,95,125
36197,285,185,95,175
36198,285,185,95,225
36199,285,185,95,275
36200,285,185,95,325
36201,285,185,95,375
36202,285,185,95,425
36203,285,185,95,475
36204,285,185,95,525
36205,285,185,95,575
36206,285,185,95,625
36207,285,185,95,675
36208,285,185,95,725
36209,285,185,95,775
36210,285,185,95,825
36211,285,185,95,875
36212,285,185,95,925
36213,285,185,95,975
36214,285,185,105,75
36215,285,185,105,125
36216,285,185,105,175
36217,285,185,105,225
36218,285,185,105,275
36219,285,185,105,325
36220,285,185,105,375
36221,285,185,105,425
36222,285,185,105,475
36223,285,185,105,525
36224,285,185,105,575
36225,285,185,105,625
36226,285,185,105,675
36227,285,185,105,725
36228,285,185,105,775
36229,285,185,105,825
36230,285,185,105,875
36231,285,185,105,925
36232,285,185,105,975
36233,285,185,115,75
36234,285,185,115,125
36235,285,185,115,175
36236,285,185,115,225
36237,285,185,115,275
36238,285,185,115,325
36239,285,185,115,375
36240,285,185,115,425
36241,285,185,115,475
36242,285,185,115,525
36243,285,185,115,575
36244,285,185,115,625
36245,285,185,115,675
36246,285,185,115,725
36247,285,185,115,775
36248,285,185,115,825
36249,285,185,115,875
36250,285,185,115,925
36251,285,185,115,975
36252,285,185,125,75
36253,285,185,125,125
36254,285,185,125,175
36255,285,185,125,225
36256,285,185,125,275
36257,285,185,125,325
36258,285,185,125,375
36259,285,185,125,425
36260,285,185,125,475
36261,285,185,125,525
36262,285,185,125,575
36263,285,185,125,625
36264,285,185,125,675
36265,285,185,125,725
36266,285,185,125,775
36267,285,185,125,825
36268,285,185,125,875
36269,285,185,125,925
36270,285,185,125,975
36271,285,185,135,75
36272,285,185,135,125
36273,285,185,135,175
36274,285,185,135,225
36275,285,185,135,275
36276,285,185,135,325
36277,285,185,135,375
36278,285,185,135,425
36279,285,185,135,475
36280,285,185,135,525
36281,285,185,135,575
36282,285,185,135,625
36283,285,185,135,675
36284,285,185,135,725
36285,285,185,135,775
36286,285,185,135,825
36287,285,185,135,875
36288,285,185,135,925
36289,285,185,135,975
36290,285,185,145,75
36291,285,185,145,125
36292,285,185,145,175
36293,285,185,145,225
36294,285,185,145,275
36295,285,185,145,325
36296,285,185,145,375
36297,285,185,145,425
36298,285,185,145,475
36299,285,185,145,525
36300,285,185,145,575
36301,285,185,145,625
36302,285,185,145,675
36303,285,185,145,725
36304,285,185,145,775
36305,285,185,145,825
36306,285,185,145,875
36307,285,185,145,925
36308,285,185,145,975
36309,285,185,155,75
36310,285,185,155,125
36311,285,185,155,175
36312,285,185,155,225
36313,285,185,155,275
36314,285,185,155,325
36315,285,185,155,375
36316,285,185,155,425
36317,285,185,155,475
36318,285,185,155,525
36319,285,185,155,575
36320,285,185,155,625
36321,285,185,155,675
36322,285,185,155,725
36323,285,185,155,775
36324,285,185,155,825
36325,285,185,155,875
36326,285,185,155,925
36327,285,185,155,975
36328,285,185,165,75
36329,285,185,165,125
36330,285,185,165,175
36331,285,185,165,225
36332,285,185,165,275
36333,285,185,165,325
36334,285,185,165,375
36335,285,185,165,425
36336,285,185,165,475
36337,285,185,165,525
36338,285,185,165,575
36339,285,185,165,625
36340,285,185,165,675
36341,285,185,165,725
36342,285,185,165,775
36343,285,185,165,825
36344,285,185,165,875
36345,285,185,165,925
36346,285,185,165,975
36347,285,185,175,75
36348,285,185,175,125
36349,285,185,175,175
36350,285,185,175,225
36351,285,185,175,275
36352,285,185,175,325
36353,285,185,175,375
36354,285,185,175,425
36355,285,185,175,475
36356,285,185,175,525
36357,285,185,175,575
36358,285,185,175,625
36359,285,185,175,675
36360,285,185,175,725
36361,285,185,175,775
36362,285,185,175,825
36363,285,185,175,875
36364,285,185,175,925
36365,285,185,175,975
36366,285,185,185,75
36367,285,185,185,125
36368,285,185,185,175
36369,285,185,185,225
36370,285,185,185,275
36371,285,185,185,325
36372,285,185,185,375
36373,285,185,185,425
36374,285,185,185,475
36375,285,185,185,525
36376,285,185,185,575
36377,285,185,185,625
36378,285,185,185,675
36379,285,185,185,725
36380,285,185,185,775
36381,285,185,185,825
36382,285,185,185,875
36383,285,185,185,925
36384,285,185,185,975
36385,285,195,65,75
36386,285,195,65,125
36387,285,195,65,175
36388,285,195,65,225
36389,285,195,65,275
36390,285,195,65,325
36391,285,195,65,375
36392,285,195,65,425
36393,285,195,65,475
36394,285,195,65,525
36395,285,195,65,575
36396,285,195,65,625
36397,285,195,65,675
36398,285,195,65,725
36399,285,195,65,775
36400,285,195,65,825
36401,285,195,65,875
36402,285,195,65,925
36403,285,195,65,975
36404,285,195,75,75
36405,285,195,75,125
36406,285,195,75,175
36407,285,195,75,225
36408,285,195,75,275
36409,285,195,75,325
36410,285,195,75,375
36411,285,195,75,425
36412,285,195,75,475
36413,285,195,75,525
36414,285,195,75,575
36415,285,195,75,625
36416,285,195,75,675
36417,285,195,75,725
36418,285,195,75,775
36419,285,195,75,825
36420,285,195,75,875
36421,285,195,75,925
36422,285,195,75,975
36423,285,195,85,75
36424,285,195,85,125
36425,285,195,85,175
36426,285,195,85,225
36427,285,195,85,275
36428,285,195,85,325
36429,285,195,85,375
36430,285,195,85,425
36431,285,195,85,475
36432,285,195,85,525
36433,285,195,85,575
36434,285,195,85,625
36435,285,195,85,675
36436,285,195,85,725
36437,285,195,85,775
36438,285,195,85,825
36439,285,195,85,875
36440,285,195,85,925
36441,285,195,85,975
36442,285,195,95,75
36443,285,195,95,125
36444,285,195,95,175
36445,285,195,95,225
36446,285,195,95,275
36447,285,195,95,325
36448,285,195,95,375
36449,285,195,95,425
36450,285,195,95,475
36451,285,195,95,525
36452,285,195,95,575
36453,285,195,95,625
36454,285,195,95,675
36455,285,195,95,725
36456,285,195,95,775
36457,285,195,95,825
36458,285,195,95,875
36459,285,195,95,925
36460,285,195,95,975
36461,285,195,105,75
36462,285,195,105,125
36463,285,195,105,175
36464,285,195,105,225
36465,285,195,105,275
36466,285,195,105,325
36467,285,195,105,375
36468,285,195,105,425
36469,285,195,105,475
36470,285,195,105,525
36471,285,195,105,575
36472,285,195,105,625
36473,285,195,105,675
36474,285,195,105,725
36475,285,195,105,775
36476,285,195,105,825
36477,285,195,105,875
36478,285,195,105,925
36479,285,195,105,975
36480,285,195,115,75
36481,285,195,115,125
36482,285,195,115,175
